UrunGrubu, Marka, UretimYil, Bolge, CalismaSuresi, SikayetGrup, ToplamMaliyet
10, 1, 2020, 6, 6, 5, 2292
10, 1, 2020, 6, 6, 6, 460
10, 1, 2020, 6, 6, 7, 1900
10, 1, 2020, 6, 6, 8, 3315
10, 1, 2020, 6, 7, 2, 33857
10, 1, 2020, 6, 7, 3, 17709
10, 1, 2020, 6, 7, 5, 947
10, 1, 2020, 6, 7, 6, 4596
10, 1, 2020, 6, 7, 7, 4358
10, 1, 2020, 6, 7, 8, 4358
10, 1, 2020, 6, 8, 2, 37613
10, 1, 2020, 6, 8, 3, 18063
10, 1, 2020, 6, 8, 4, 953
10, 1, 2020, 6, 8, 5, 912
10, 1, 2020, 6, 8, 7, 2136
10, 1, 2020, 6, 8, 8, 577
10, 1, 2020, 6, 9, 2, 38025
10, 1, 2020, 6, 9, 3, 21233
10, 1, 2020, 6, 9, 4, 545
10, 1, 2020, 6, 9, 5, 1425
10, 1, 2020, 6, 9, 6, 1029
10, 1, 2020, 6, 9, 7, 2688
10, 1, 2020, 6, 9, 8, 6312
10, 1, 2020, 6, 10, 1, 613
10, 1, 2020, 6, 10, 2, 44169
10, 1, 2020, 6, 10, 3, 12104
10, 1, 2020, 6, 10, 4, 1013
10, 1, 2020, 6, 10, 5, 2679
10, 1, 2020, 6, 10, 6, 7469
10, 1, 2020, 6, 10, 7, 3456
10, 1, 2020, 6, 10, 8, 5473
10, 1, 2020, 6, 11, 2, 33339
10, 1, 2020, 6, 11, 3, 14738
10, 1, 2020, 6, 11, 5, 3720
10, 1, 2020, 6, 11, 6, 1278
10, 1, 2020, 6, 11, 7, 2066
10, 1, 2020, 6, 11, 8, 5735
10, 1, 2020, 6, 12, 2, 47679
10, 1, 2020, 6, 12, 3, 10055
10, 1, 2020, 6, 12, 5, 578
10, 1, 2020, 6, 12, 6, 2482
10, 1, 2020, 6, 12, 7, 771
10, 1, 2020, 6, 12, 8, 3232
10, 1, 2020, 6, 13, 2, 36250
10, 1, 2020, 6, 13, 3, 21997
10, 1, 2020, 6, 13, 5, 3815
10, 1, 2020, 6, 13, 6, 1725
10, 1, 2020, 6, 13, 7, 2576
10, 1, 2020, 6, 13, 8, 1366
10, 1, 2020, 6, 14, 2, 32462
10, 1, 2020, 6, 14, 3, 20362
10, 1, 2020, 6, 14, 4, 1877
10, 1, 2020, 6, 14, 6, 2563
10, 1, 2020, 6, 14, 7, 5090
10, 1, 2020, 6, 14, 8, 1763
10, 1, 2020, 6, 15, 2, 38164
10, 1, 2020, 6, 15, 3, 21047
10, 1, 2020, 6, 15, 5, 2182
10, 1, 2020, 6, 15, 6, 2642
10, 1, 2020, 6, 15, 7, 2680
10, 1, 2020, 6, 15, 8, 7759
10, 1, 2020, 6, 16, 2, 32625
10, 1, 2020, 6, 16, 3, 10174
10, 1, 2020, 6, 16, 4, 1877
10, 1, 2020, 6, 16, 5, 1369
10, 1, 2020, 6, 16, 6, 2473
10, 1, 2020, 6, 16, 7, 1150
10, 1, 2020, 6, 16, 8, 5449
10, 1, 2020, 6, 17, 2, 32153
10, 1, 2020, 6, 17, 3, 13209
10, 1, 2020, 6, 17, 5, 1443
10, 1, 2020, 6, 17, 6, 3516
10, 1, 2020, 6, 17, 7, 1405
10, 1, 2020, 6, 17, 8, 2299
10, 1, 2020, 6, 18, 2, 24654
10, 1, 2020, 6, 18, 3, 12572
10, 1, 2020, 6, 18, 4, 948
10, 1, 2020, 6, 18, 5, 2366
10, 1, 2020, 6, 18, 6, 230
10, 1, 2020, 6, 18, 7, 540
10, 1, 2020, 6, 18, 8, 3448
10, 1, 2020, 6, 19, 1, 3525
10, 1, 2020, 6, 19, 2, 16753
10, 1, 2020, 6, 19, 3, 10584
10, 1, 2020, 6, 19, 4, 223
10, 1, 2020, 6, 19, 5, 787
10, 1, 2020, 6, 19, 6, 2474
10, 1, 2020, 6, 19, 7, 2471
10, 1, 2020, 6, 19, 8, 562
10, 1, 2020, 6, 20, 2, 19223
10, 1, 2020, 6, 20, 3, 9376
10, 1, 2020, 6, 20, 5, 536
10, 1, 2020, 6, 20, 6, 1880
10, 1, 2020, 6, 20, 7, 3022
10, 1, 2020, 6, 20, 8, 3214
10, 1, 2020, 6, 21, 2, 19103
10, 1, 2020, 6, 21, 3, 11698
10, 1, 2020, 6, 21, 5, 268
10, 1, 2020, 6, 21, 6, 1139
10, 1, 2020, 6, 21, 7, 1711
10, 1, 2020, 6, 21, 8, 5239
10, 1, 2020, 6, 22, 2, 16312
10, 1, 2020, 6, 22, 3, 9641
10, 1, 2020, 6, 22, 5, 249
10, 1, 2020, 6, 22, 7, 1788
10, 1, 2020, 6, 22, 8, 3726
10, 1, 2020, 6, 23, 2, 12792
10, 1, 2020, 6, 23, 3, 10245
10, 1, 2020, 6, 23, 4, 2076
10, 1, 2020, 6, 23, 6, 1460
10, 1, 2020, 6, 23, 7, 2450
10, 1, 2020, 6, 23, 8, 2611
10, 1, 2020, 6, 24, 2, 14151
10, 1, 2020, 6, 24, 3, 6672
10, 1, 2020, 6, 24, 5, 281
10, 1, 2020, 6, 24, 6, 1481
10, 1, 2020, 6, 24, 7, 1429
10, 1, 2020, 6, 24, 8, 1080
10, 1, 2020, 6, 25, 1, 282
10, 1, 2020, 6, 25, 2, 11993
10, 1, 2020, 6, 25, 3, 4306
10, 1, 2020, 6, 25, 7, 1785
10, 1, 2020, 6, 25, 8, 1713
10, 1, 2020, 6, 26, 2, 6895
10, 1, 2020, 6, 26, 3, 2529
10, 1, 2020, 6, 26, 5, 612
10, 1, 2020, 6, 26, 6, 450
10, 1, 2020, 6, 26, 7, 552
10, 1, 2020, 6, 26, 8, 2381
10, 1, 2020, 6, 27, 2, 2708
10, 1, 2020, 6, 27, 3, 3517
10, 1, 2020, 6, 27, 7, 523
10, 1, 2020, 6, 28, 2, 2583
10, 1, 2020, 6, 28, 3, 1171
10, 1, 2020, 6, 29, 2, 2844
10, 1, 2020, 6, 29, 3, 205
10, 1, 2020, 6, 30, 2, 466
10, 1, 2020, 6, 30, 3, 205
10, 1, 2020, 7, 0, 2, 914
10, 1, 2020, 7, 0, 4, 520
10, 1, 2020, 7, 1, 1, 1775
10, 1, 2020, 7, 1, 2, 118194
10, 1, 2020, 7, 1, 3, 9307
10, 1, 2020, 7, 1, 4, 262833
10, 1, 2020, 7, 1, 5, 21505
10, 1, 2020, 7, 1, 6, 8852
10, 1, 2020, 7, 1, 7, 5902
10, 1, 2020, 7, 1, 8, 3143
10, 1, 2020, 7, 2, 1, 2845
10, 1, 2020, 7, 2, 2, 91904
10, 1, 2020, 7, 2, 3, 18127
10, 1, 2020, 7, 2, 4, 14478
10, 1, 2020, 7, 2, 5, 4696
10, 1, 2020, 7, 2, 6, 2227
10, 1, 2020, 7, 2, 7, 5326
10, 1, 2020, 7, 2, 8, 2625
10, 1, 2020, 7, 3, 1, 5887
10, 1, 2020, 7, 3, 2, 90600
10, 1, 2020, 7, 3, 3, 4560
10, 1, 2020, 7, 3, 4, 2764
10, 1, 2020, 7, 3, 5, 6434
10, 1, 2020, 7, 3, 6, 8647
10, 1, 2020, 7, 3, 7, 286
10, 1, 2020, 7, 3, 8, 2926
10, 1, 2020, 7, 4, 1, 3335
10, 1, 2020, 7, 4, 2, 126469
10, 1, 2020, 7, 4, 3, 14412
10, 1, 2020, 7, 4, 4, 1917
10, 1, 2020, 7, 4, 5, 5953
10, 1, 2020, 7, 4, 6, 7679
10, 1, 2020, 7, 4, 7, 2469
10, 1, 2020, 7, 4, 8, 3676
10, 1, 2020, 7, 5, 1, 5375
10, 1, 2020, 7, 5, 2, 109248
10, 1, 2020, 7, 5, 3, 7774
10, 1, 2020, 7, 5, 5, 16842
10, 1, 2020, 7, 5, 6, 7556
10, 1, 2020, 7, 5, 7, 1280
10, 1, 2020, 7, 5, 8, 6333
10, 1, 2020, 7, 6, 1, 2599
10, 1, 2020, 7, 6, 2, 120673
10, 1, 2020, 7, 6, 3, 11993
10, 1, 2020, 7, 6, 4, 1728
10, 1, 2020, 7, 6, 5, 10233
10, 1, 2020, 7, 6, 6, 10516
10, 1, 2020, 7, 6, 7, 1287
10, 1, 2020, 7, 6, 8, 3817
10, 1, 2020, 7, 7, 1, 1133
10, 1, 2020, 7, 7, 2, 115635
10, 1, 2020, 7, 7, 3, 9288
10, 1, 2020, 7, 7, 4, 3055
10, 1, 2020, 7, 7, 5, 10411
10, 1, 2020, 7, 7, 6, 11592
10, 1, 2020, 7, 7, 7, 2840
10, 1, 2020, 7, 7, 8, 1830
10, 1, 2020, 7, 8, 1, 2832
10, 1, 2020, 7, 8, 2, 104866
10, 1, 2020, 7, 8, 3, 15016
10, 1, 2020, 7, 8, 5, 6920
10, 1, 2020, 7, 8, 6, 7291
10, 1, 2020, 7, 8, 7, 5245
10, 1, 2020, 7, 8, 8, 2567
10, 1, 2020, 7, 9, 1, 605
10, 1, 2020, 7, 9, 2, 127771
10, 1, 2020, 7, 9, 3, 13949
10, 1, 2020, 7, 9, 4, 475
10, 1, 2020, 7, 9, 5, 14711
10, 1, 2020, 7, 9, 6, 8784
10, 1, 2020, 7, 9, 7, 491
10, 1, 2020, 7, 9, 8, 2029
10, 1, 2020, 7, 10, 1, 2985
10, 1, 2020, 7, 10, 2, 133871
10, 1, 2020, 7, 10, 3, 11339
10, 1, 2020, 7, 10, 4, 292
10, 1, 2020, 7, 10, 5, 19439
10, 1, 2020, 7, 10, 6, 3777
10, 1, 2020, 7, 10, 7, 2130
10, 1, 2020, 7, 10, 8, 3481
10, 1, 2020, 7, 11, 1, 5045
10, 1, 2020, 7, 11, 2, 124351
10, 1, 2020, 7, 11, 3, 16085
10, 1, 2020, 7, 11, 4, 2092
10, 1, 2020, 7, 11, 5, 20391
10, 1, 2020, 7, 11, 6, 9884
10, 1, 2020, 7, 11, 7, 892
10, 1, 2020, 7, 11, 8, 1264
10, 1, 2020, 7, 12, 1, 1920
10, 1, 2020, 7, 12, 2, 103624
10, 1, 2020, 7, 12, 3, 16562
10, 1, 2020, 7, 12, 4, 1569
10, 1, 2020, 7, 12, 5, 12453
10, 1, 2020, 7, 12, 6, 6463
10, 1, 2020, 7, 12, 7, 2362
10, 1, 2020, 7, 12, 8, 4648
10, 1, 2020, 7, 13, 1, 2249
10, 1, 2020, 7, 13, 2, 131293
10, 1, 2020, 7, 13, 3, 19688
10, 1, 2020, 7, 13, 4, 2008
10, 1, 2020, 7, 13, 5, 18303
10, 1, 2020, 7, 13, 6, 6969
10, 1, 2020, 7, 13, 7, 1775
10, 1, 2020, 7, 13, 8, 6233
10, 1, 2020, 7, 14, 1, 4923
10, 1, 2020, 7, 14, 2, 102292
10, 1, 2020, 7, 14, 3, 17670
10, 1, 2020, 7, 14, 4, 1262
10, 1, 2020, 7, 14, 5, 11751
10, 1, 2020, 7, 14, 6, 5755
10, 1, 2020, 7, 14, 7, 545
10, 1, 2020, 7, 14, 8, 3718
10, 1, 2020, 7, 15, 1, 3353
10, 1, 2020, 7, 15, 2, 111412
10, 1, 2020, 7, 15, 3, 18968
10, 1, 2020, 7, 15, 5, 13025
10, 1, 2020, 7, 15, 6, 11493
10, 1, 2020, 7, 15, 7, 448
10, 1, 2020, 7, 15, 8, 1148
10, 1, 2020, 7, 16, 1, 724
10, 1, 2020, 7, 16, 2, 108137
10, 1, 2020, 7, 16, 3, 23104
10, 1, 2020, 7, 16, 5, 13660
10, 1, 2020, 7, 16, 6, 7591
10, 1, 2020, 7, 16, 7, 2243
10, 1, 2020, 7, 16, 8, 2993
10, 1, 2020, 7, 17, 1, 535
10, 1, 2020, 7, 17, 2, 83882
10, 1, 2020, 7, 17, 3, 16432
10, 1, 2020, 7, 17, 4, 1853
10, 1, 2020, 7, 17, 5, 16135
10, 1, 2020, 7, 17, 6, 13616
10, 1, 2020, 7, 17, 7, 7077
10, 1, 2020, 7, 17, 8, 3016
10, 1, 2020, 7, 18, 1, 2752
10, 1, 2020, 7, 18, 2, 80007
10, 1, 2020, 7, 18, 3, 11235
10, 1, 2020, 7, 18, 4, 1054
10, 1, 2020, 7, 18, 5, 19090
10, 1, 2020, 7, 18, 6, 8535
10, 1, 2020, 7, 18, 7, 1810
10, 1, 2020, 7, 18, 8, 4366
10, 1, 2020, 7, 19, 1, 3145
10, 1, 2020, 7, 19, 2, 84210
10, 1, 2020, 7, 19, 3, 18818
10, 1, 2020, 7, 19, 4, 593
10, 1, 2020, 7, 19, 5, 9639
10, 1, 2020, 7, 19, 6, 6006
10, 1, 2020, 7, 19, 7, 2721
10, 1, 2020, 7, 19, 8, 2043
10, 1, 2020, 7, 20, 1, 1862
10, 1, 2020, 7, 20, 2, 72364
10, 1, 2020, 7, 20, 3, 10421
10, 1, 2020, 7, 20, 4, 3551
10, 1, 2020, 7, 20, 5, 7368
10, 1, 2020, 7, 20, 6, 9000
10, 1, 2020, 7, 20, 7, 2162
10, 1, 2020, 7, 20, 8, 287
10, 1, 2020, 7, 21, 1, 3406
10, 1, 2020, 7, 21, 2, 51199
10, 1, 2020, 7, 21, 3, 13069
10, 1, 2020, 7, 21, 4, 205
10, 1, 2020, 7, 21, 5, 7605
10, 1, 2020, 7, 21, 6, 5574
10, 1, 2020, 7, 21, 7, 733
10, 1, 2020, 7, 21, 8, 1332
10, 1, 2020, 7, 22, 1, 766
10, 1, 2020, 7, 22, 2, 47501
10, 1, 2020, 7, 22, 3, 6540
10, 1, 2020, 7, 22, 4, 2572
10, 1, 2020, 7, 22, 5, 14367
10, 1, 2020, 7, 22, 6, 1637
10, 1, 2020, 7, 22, 7, 2936
10, 1, 2020, 7, 22, 8, 748
10, 1, 2020, 7, 23, 1, 995
10, 1, 2020, 7, 23, 2, 58416
10, 1, 2020, 7, 23, 3, 8697
10, 1, 2020, 7, 23, 4, 1321
10, 1, 2020, 7, 23, 5, 8073
10, 1, 2020, 7, 23, 6, 7225
10, 1, 2020, 7, 23, 7, 1210
10, 1, 2020, 7, 23, 8, 1550
10, 1, 2020, 7, 24, 1, 2574
10, 1, 2020, 7, 24, 2, 35014
10, 1, 2020, 7, 24, 3, 2722
10, 1, 2020, 7, 24, 4, 281
10, 1, 2020, 7, 24, 5, 4180
10, 1, 2020, 7, 24, 6, 205
10, 1, 2020, 7, 24, 7, 1207
10, 1, 2020, 7, 24, 8, 261
10, 1, 2020, 7, 25, 1, 214
10, 1, 2020, 7, 25, 2, 28409
10, 1, 2020, 7, 25, 3, 2134
10, 1, 2020, 7, 25, 4, 476
10, 1, 2020, 7, 25, 5, 3317
10, 1, 2020, 7, 25, 6, 3434
10, 1, 2020, 7, 25, 7, 515
10, 1, 2020, 7, 25, 8, 572
10, 1, 2020, 7, 26, 2, 17034
10, 1, 2020, 7, 26, 3, 3535
10, 1, 2020, 7, 26, 5, 1476
10, 1, 2020, 7, 26, 6, 1625
10, 1, 2020, 7, 26, 7, 280
10, 1, 2020, 7, 26, 8, 223
10, 1, 2020, 7, 27, 2, 12597
10, 1, 2020, 7, 27, 3, 4178
10, 1, 2020, 7, 27, 4, 436
10, 1, 2020, 7, 27, 5, 602
10, 1, 2020, 7, 27, 6, 579
10, 1, 2020, 7, 27, 8, 1968
10, 1, 2020, 7, 28, 2, 8901
10, 1, 2020, 7, 28, 3, 1037
10, 1, 2020, 7, 28, 5, 582
10, 1, 2020, 7, 28, 6, 283
10, 1, 2020, 7, 28, 8, 591
10, 1, 2020, 7, 29, 2, 4317
10, 1, 2020, 7, 29, 3, 1523
10, 1, 2020, 7, 29, 5, 2156
10, 1, 2020, 7, 29, 6, 214
10, 1, 2020, 7, 29, 7, 939
10, 1, 2020, 7, 30, 2, 298
10, 1, 2020, 7, 30, 5, 1789
10, 1, 2020, 7, 31, 2, 802
10, 1, 2021, 1, 0, 2, 241
10, 1, 2021, 1, 0, 5, 420
10, 1, 2021, 1, 0, 8, 500
10, 1, 2021, 1, 1, 1, 485
10, 1, 2021, 1, 1, 2, 20235
10, 1, 2021, 1, 1, 3, 5172
10, 1, 2021, 1, 1, 4, 55675
10, 1, 2021, 1, 1, 5, 1671
10, 1, 2021, 1, 1, 6, 1288
10, 1, 2021, 1, 1, 7, 6840
10, 1, 2021, 1, 1, 8, 1014
10, 1, 2021, 1, 2, 2, 15513
10, 1, 2021, 1, 2, 3, 6771
10, 1, 2021, 1, 2, 4, 2370
10, 1, 2021, 1, 2, 5, 1617
10, 1, 2021, 1, 2, 6, 3081
10, 1, 2021, 1, 2, 7, 1023
10, 1, 2021, 1, 2, 8, 1782
10, 1, 2021, 1, 3, 1, 775
10, 1, 2021, 1, 3, 2, 23189
10, 1, 2021, 1, 3, 3, 11844
10, 1, 2021, 1, 3, 4, 929
10, 1, 2021, 1, 3, 5, 502
10, 1, 2021, 1, 3, 6, 957
10, 1, 2021, 1, 3, 7, 2989
10, 1, 2021, 1, 3, 8, 269
10, 1, 2021, 1, 4, 2, 22183
10, 1, 2021, 1, 4, 3, 4609
10, 1, 2021, 1, 4, 4, 536
10, 1, 2021, 1, 4, 5, 717
10, 1, 2021, 1, 4, 6, 1489
10, 1, 2021, 1, 4, 7, 3450
10, 1, 2021, 1, 4, 8, 985
10, 1, 2021, 1, 5, 2, 16530
10, 1, 2021, 1, 5, 3, 8876
10, 1, 2021, 1, 5, 4, 947
10, 1, 2021, 1, 5, 5, 1568
10, 1, 2021, 1, 5, 6, 497
10, 1, 2021, 1, 5, 7, 279
10, 1, 2021, 1, 5, 8, 3742
10, 1, 2021, 1, 6, 1, 837
10, 1, 2021, 1, 6, 2, 13672
10, 1, 2021, 1, 6, 3, 23287
10, 1, 2021, 1, 6, 4, 695
10, 1, 2021, 1, 6, 5, 1541
10, 1, 2021, 1, 6, 6, 2645
10, 1, 2021, 1, 6, 7, 2038
10, 1, 2021, 1, 6, 8, 1083
10, 1, 2021, 1, 7, 2, 12071
10, 1, 2021, 1, 7, 3, 12376
10, 1, 2021, 1, 7, 5, 258
10, 1, 2021, 1, 7, 6, 1528
10, 1, 2021, 1, 7, 7, 572
10, 1, 2021, 1, 7, 8, 478
10, 1, 2021, 1, 8, 2, 12784
10, 1, 2021, 1, 8, 3, 13518
10, 1, 2021, 1, 8, 5, 733
10, 1, 2021, 1, 8, 6, 1362
10, 1, 2021, 1, 8, 7, 252
10, 1, 2021, 1, 8, 8, 1073
10, 1, 2021, 1, 9, 1, 271
10, 1, 2021, 1, 9, 2, 3942
10, 1, 2021, 1, 9, 3, 6761
10, 1, 2021, 1, 9, 4, 252
10, 1, 2021, 1, 9, 5, 436
10, 1, 2021, 1, 9, 6, 595
10, 1, 2021, 1, 10, 2, 13505
10, 1, 2021, 1, 10, 3, 4957
10, 1, 2021, 1, 10, 4, 708
10, 1, 2021, 1, 10, 6, 775
10, 1, 2021, 1, 10, 7, 252
10, 1, 2021, 1, 10, 8, 1695
10, 1, 2021, 1, 11, 2, 6338
10, 1, 2021, 1, 11, 3, 8820
10, 1, 2021, 1, 11, 4, 1496
10, 1, 2021, 1, 11, 6, 740
10, 1, 2021, 1, 11, 7, 590
10, 1, 2021, 1, 11, 8, 1707
10, 1, 2021, 1, 12, 2, 5122
10, 1, 2021, 1, 12, 3, 2008
10, 1, 2021, 1, 12, 5, 806
10, 1, 2021, 1, 12, 6, 238
10, 1, 2021, 1, 12, 7, 213
10, 1, 2021, 1, 12, 8, 1118
10, 1, 2021, 1, 13, 2, 5621
10, 1, 2021, 1, 13, 3, 1963
10, 1, 2021, 1, 13, 5, 183
10, 1, 2021, 1, 13, 7, 735
10, 1, 2021, 1, 14, 2, 4706
10, 1, 2021, 1, 14, 3, 1664
10, 1, 2021, 1, 14, 5, 587
10, 1, 2021, 1, 14, 7, 396
10, 1, 2021, 1, 15, 2, 1954
10, 1, 2021, 1, 15, 3, 3279
10, 1, 2021, 1, 15, 6, 285
10, 1, 2021, 1, 16, 2, 249
10, 1, 2021, 1, 16, 3, 880
10, 1, 2021, 1, 16, 6, 611
10, 1, 2021, 2, 0, 2, 760
10, 1, 2021, 2, 1, 2, 11469
10, 1, 2021, 2, 1, 3, 2024
10, 1, 2021, 2, 1, 4, 22055
10, 1, 2021, 2, 1, 6, 502
10, 1, 2021, 2, 1, 7, 524
10, 1, 2021, 2, 1, 8, 754
10, 1, 2021, 2, 2, 2, 11571
10, 1, 2021, 2, 2, 4, 460
10, 1, 2021, 2, 2, 7, 1491
10, 1, 2021, 2, 2, 8, 1090
10, 1, 2021, 2, 3, 2, 12846
10, 1, 2021, 2, 3, 3, 5725
10, 1, 2021, 2, 3, 6, 259
10, 1, 2021, 2, 3, 7, 792
10, 1, 2021, 2, 4, 2, 7246
10, 1, 2021, 2, 4, 3, 7449
10, 1, 2021, 2, 4, 7, 286
10, 1, 2021, 2, 4, 8, 293
10, 1, 2021, 2, 5, 2, 5897
10, 1, 2021, 2, 5, 3, 4938
10, 1, 2021, 2, 5, 6, 499
10, 1, 2021, 2, 5, 8, 565
10, 1, 2021, 2, 6, 2, 4847
10, 1, 2021, 2, 6, 3, 4004
10, 1, 2021, 2, 6, 8, 498
10, 1, 2021, 2, 7, 2, 6475
10, 1, 2021, 2, 7, 7, 433
10, 1, 2021, 2, 7, 8, 540
10, 1, 2021, 2, 8, 2, 6134
10, 1, 2021, 2, 8, 3, 1590
10, 1, 2021, 2, 8, 4, 309
10, 1, 2021, 2, 8, 6, 192
10, 1, 2021, 2, 8, 7, 794
10, 1, 2021, 2, 9, 2, 5800
10, 1, 2021, 2, 9, 3, 2226
10, 1, 2021, 2, 9, 6, 182
10, 1, 2021, 2, 10, 2, 4006
10, 1, 2021, 2, 10, 3, 581
10, 1, 2021, 2, 10, 5, 578
10, 1, 2021, 2, 10, 7, 314
10, 1, 2021, 2, 11, 2, 3582
10, 1, 2021, 2, 11, 3, 3598
10, 1, 2021, 2, 11, 8, 540
10, 1, 2021, 2, 12, 2, 5596
10, 1, 2021, 2, 12, 3, 3029
10, 1, 2021, 2, 13, 2, 1058
10, 1, 2021, 2, 13, 3, 2286
10, 1, 2021, 2, 13, 8, 269
10, 1, 2021, 2, 14, 1, 214
10, 1, 2021, 2, 14, 2, 242
10, 1, 2021, 2, 14, 3, 2453
10, 1, 2021, 2, 14, 4, 904
10, 1, 2021, 2, 14, 8, 859
10, 1, 2021, 2, 15, 1, 205
10, 1, 2021, 2, 15, 3, 784
10, 1, 2021, 2, 16, 2, 1461
10, 1, 2021, 2, 16, 7, 521
10, 1, 2021, 2, 17, 2, 323
10, 1, 2021, 2, 17, 3, 1908
10, 1, 2021, 3, 0, 4, 499
10, 1, 2021, 3, 0, 8, 249
10, 1, 2021, 3, 1, 1, 522
10, 1, 2021, 3, 1, 2, 40065
10, 1, 2021, 3, 1, 3, 4999
10, 1, 2021, 3, 1, 4, 89713
10, 1, 2021, 3, 1, 5, 1168
10, 1, 2021, 3, 1, 6, 3379
10, 1, 2021, 3, 1, 7, 3057
10, 1, 2021, 3, 1, 8, 1478
10, 1, 2021, 3, 2, 2, 34603
10, 1, 2021, 3, 2, 3, 8285
10, 1, 2021, 3, 2, 4, 3192
10, 1, 2021, 3, 2, 5, 1790
10, 1, 2021, 3, 2, 6, 4193
10, 1, 2021, 3, 2, 7, 428
10, 1, 2021, 3, 2, 8, 947
10, 1, 2021, 3, 3, 2, 50991
10, 1, 2021, 3, 3, 3, 14291
10, 1, 2021, 3, 3, 4, 3974
10, 1, 2021, 3, 3, 5, 2299
10, 1, 2021, 3, 3, 6, 2934
10, 1, 2021, 3, 3, 7, 1913
10, 1, 2021, 3, 3, 8, 1982
10, 1, 2021, 3, 4, 2, 26078
10, 1, 2021, 3, 4, 3, 4302
10, 1, 2021, 3, 4, 4, 629
10, 1, 2021, 3, 4, 5, 1915
10, 1, 2021, 3, 4, 6, 6988
10, 1, 2021, 3, 4, 7, 978
10, 1, 2021, 3, 4, 8, 1591
10, 1, 2021, 3, 5, 2, 29381
10, 1, 2021, 3, 5, 3, 11179
10, 1, 2021, 3, 5, 5, 1877
10, 1, 2021, 3, 5, 6, 3170
10, 1, 2021, 3, 5, 7, 662
10, 1, 2021, 3, 5, 8, 1456
10, 1, 2021, 3, 6, 2, 16997
10, 1, 2021, 3, 6, 3, 13469
10, 1, 2021, 3, 6, 5, 2157
10, 1, 2021, 3, 6, 6, 4005
10, 1, 2021, 3, 6, 7, 1673
10, 1, 2021, 3, 6, 8, 1983
10, 1, 2021, 3, 7, 2, 16351
10, 1, 2021, 3, 7, 3, 8909
10, 1, 2021, 3, 7, 5, 762
10, 1, 2021, 3, 7, 6, 5472
10, 1, 2021, 3, 7, 7, 1403
10, 1, 2021, 3, 7, 8, 3509
10, 1, 2021, 3, 8, 2, 11466
10, 1, 2021, 3, 8, 3, 10107
10, 1, 2021, 3, 8, 5, 1185
10, 1, 2021, 3, 8, 6, 4267
10, 1, 2021, 3, 8, 7, 1706
10, 1, 2021, 3, 8, 8, 1734
10, 1, 2021, 3, 9, 2, 13717
10, 1, 2021, 3, 9, 3, 9410
10, 1, 2021, 3, 9, 6, 1043
10, 1, 2021, 3, 9, 7, 717
10, 1, 2021, 3, 9, 8, 293
10, 1, 2021, 3, 10, 2, 10080
10, 1, 2021, 3, 10, 3, 6149
10, 1, 2021, 3, 10, 4, 205
10, 1, 2021, 3, 10, 5, 501
10, 1, 2021, 3, 10, 6, 1052
10, 1, 2021, 3, 10, 7, 174
10, 1, 2021, 3, 10, 8, 1246
10, 1, 2021, 3, 11, 2, 13347
10, 1, 2021, 3, 11, 3, 5439
10, 1, 2021, 3, 11, 5, 417
10, 1, 2021, 3, 11, 6, 713
10, 1, 2021, 3, 11, 7, 281
10, 1, 2021, 3, 11, 8, 293
10, 1, 2021, 3, 12, 2, 5214
10, 1, 2021, 3, 12, 3, 5481
10, 1, 2021, 3, 12, 5, 315
10, 1, 2021, 3, 12, 6, 784
10, 1, 2021, 3, 12, 7, 317
10, 1, 2021, 3, 13, 2, 6255
10, 1, 2021, 3, 13, 3, 3120
10, 1, 2021, 3, 13, 5, 2368
10, 1, 2021, 3, 13, 6, 1876
10, 1, 2021, 3, 13, 7, 1205
10, 1, 2021, 3, 13, 8, 479
10, 1, 2021, 3, 14, 2, 3665
10, 1, 2021, 3, 14, 3, 2881
10, 1, 2021, 3, 14, 6, 310
10, 1, 2021, 3, 15, 2, 2018
10, 1, 2021, 3, 15, 3, 1577
10, 1, 2021, 3, 15, 7, 931
10, 1, 2021, 3, 15, 8, 561
10, 1, 2021, 3, 16, 2, 856
10, 1, 2021, 3, 16, 3, 1891
10, 1, 2021, 3, 16, 6, 243
10, 1, 2021, 3, 17, 2, 269
10, 1, 2021, 3, 17, 3, 1115
10, 1, 2021, 3, 17, 8, 310
10, 1, 2021, 4, 0, 2, 249
10, 1, 2021, 4, 0, 4, 1388
10, 1, 2021, 4, 0, 7, 169
10, 1, 2021, 4, 0, 8, 506
10, 1, 2021, 4, 1, 2, 20069
10, 1, 2021, 4, 1, 3, 5763
10, 1, 2021, 4, 1, 4, 57059
10, 1, 2021, 4, 1, 5, 241
10, 1, 2021, 4, 1, 6, 2242
10, 1, 2021, 4, 1, 7, 2083
10, 1, 2021, 4, 1, 8, 3241
10, 1, 2021, 4, 2, 1, 79
10, 1, 2021, 4, 2, 2, 23560
10, 1, 2021, 4, 2, 3, 777
10, 1, 2021, 4, 2, 4, 2656
10, 1, 2021, 4, 2, 5, 485
10, 1, 2021, 4, 2, 6, 1058
10, 1, 2021, 4, 2, 7, 1361
10, 1, 2021, 4, 2, 8, 2311
10, 1, 2021, 4, 3, 1, 793
10, 1, 2021, 4, 3, 2, 23017
10, 1, 2021, 4, 3, 3, 10275
10, 1, 2021, 4, 3, 6, 3540
10, 1, 2021, 4, 3, 8, 2958
10, 1, 2021, 4, 4, 2, 38175
10, 1, 2021, 4, 4, 3, 1914
